Participant,Platform,Sector,Task,Status,Success,Start,End,CompletionTime_sec,CogLoadMean,CogLoadPeak,ConfidenceMean,PupilDiameterMean,PupilLightReflexMean,BrightnessMean,HR_Mean,HR_Peak,IBI_Mean,HR_Baseline,IBI_Baseline,HR_Delta,IBI_Delta,EDA_TonicMean,EDA_PeakRateMean,EDA_PeakRateMax,EDA_ValidRatio,NeutralMean,HappyMean,SadMean,AngryMean,SurprisedMean,ScaredMean,DisgustedMean,ConfusedMean,BoredMean,InterestedMean,NegativeAffectMean,GazeValidCount,GazeValidRatio,FixPointValidCount,FixPointValidRatio,EstimatedFixationEpisodes,EstimatedFixationMeanDuration_ms,Movement_FIXATION_Ratio,Movement_SACCADE_Ratio,Movement_UNDEFINED_Ratio,SourceFile
P13,govgr,Public,G4,Success,1,2026-03-28 14:00:38.712781400,2026-03-28 14:01:55.056185400,76.343404,,,,,,,79.0249851757632,109.720506475144,763.6403501761567,77.51190903747536,776.835061148935,1.5130761382878433,-13.19471097277824,,,,0.0,,,,,,,,,,,,4042.0,0.8815703380588876,2695.0,0.5877862595419847,119.0,360.16806722689074,0.5877862595419847,0.2940021810250818,0.1182115594329334,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P14,govgr,Public,G1,Success,1,2026-04-06 09:44:05.957325600,2026-04-06 09:45:39.840846600,93.883521,,,,,,,,,,,,,,,,,,0.4466780672112018,0.0005647060560093,0.0524122898366394,0.1300363307701283,0.002325084562427,0.0008144545740956,0.0170010289964994,0.2663526472695449,0.0,0.0003069529871645,0.0664832165344224,,,,,,,,,,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P14,govgr,Public,G2,Success,1,2026-04-06 09:46:00.863315600,2026-04-06 09:48:26.385953600,145.522638,0.2283686530431235,1.0,0.517503666530303,3.1913095837249417,2.957178336015152,198.37226107226107,,,,,,,,,,,0.0,0.4925443947891565,0.0049386928689759,0.0253356843900602,0.1319575177786144,0.0362026402861445,0.015677324126506,0.0380138500753012,0.1963998632304216,0.0,0.0262097287876506,0.0651023507479919,5475.0,0.6381118881118881,2977.0,0.346969696969697,143.0,329.8181818181818,0.346969696969697,0.291958041958042,0.3610722610722611,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P14,govgr,Public,G3,Success,1,2026-04-06 09:48:33.745042600,2026-04-06 09:50:13.442868800,99.697826,0.2114607528247734,0.67203205,0.6608906880547163,3.1315902248590133,2.9254339671617995,197.93370258476,,,,,,,,,,,,0.3772968190657439,0.0001113720991926,0.0295159398154555,0.1358943638408304,0.0036828100461361,0.0005957175201845,0.1119189929411764,0.3181169562514417,0.0,0.0,0.0924430988658208,4838.0,0.8120174555219872,2210.0,0.3709298422289359,108.0,323.9537037037037,0.3709298422289359,0.4415911379657603,0.1874790198053038,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P14,govgr,Public,G4,Success,1,2026-04-06 09:50:21.571317600,2026-04-06 09:52:07.951150600,106.379833,0.3318671899143264,0.65851306,0.4736706077471045,3.2465989080564808,2.8928693787323496,211.3144534348723,,,,,,,,,,,,,,,,,,,,,,,3921.0,0.6220847215611613,2329.0,0.36950658416627,88.0,423.75,0.36950658416627,0.2532127558305568,0.3772806600031731,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P01,myhealth,Public,H1,Success,1,2026-02-05 11:08:41.370149200,2026-02-05 11:09:47.114726000,65.744576,,,,,,,,,,,,,,,,,,0.6495328151252409,0.0006400694605009,0.0402968262813102,0.1269651134104046,0.0032827412524084,0.0008729285163776,0.0208364713487475,0.1528190119639278,0.0015640393023255,0.0,0.0626994703468208,,,,,,,,,,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P01,myhealth,Public,H2,Success,1,2026-02-05 11:10:15.613391200,2026-02-05 11:12:13.744463200,118.131072,0.3842298165117302,0.97487317,0.333259311340176,3.328729002381232,2.912717155655425,206.35425219941348,,,,,,,,,,,,0.492788227992126,0.0018744295669291,0.03417159378937,0.3021452527755905,0.0062045122244094,0.0024075294488188,0.0574900593996062,0.13828374,0.0,0.0047590896106557,0.1312689686548556,4359.0,0.6391495601173021,2690.0,0.3944281524926686,121.0,353.2892561983471,0.3944281524926686,0.2447214076246334,0.3608504398826979,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P01,myhealth,Public,H4,Success,1,2026-02-05 11:12:47.005219000,2026-02-05 11:15:26.396429000,159.39121,0.3036715036219954,1.0,0.627527481601361,3.3361963265865437,3.023825289918779,203.2907474481396,,,,,,,,,,,,0.6553133826173021,7.051098240469207e-05,0.0914436382844574,0.038197710447214,0.0015611222434017,0.0002488119208211,0.0,0.1996547340554722,0.0,0.0,0.0432137829105571,6863.0,0.7532652837229722,4250.0,0.4664691032817473,194.0,347.8917525773196,0.4664691032817473,0.2866864230051586,0.246844473713094,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P03,myhealth,Public,H1,Success,1,2026-02-27 15:24:37.501206400,2026-02-27 15:26:46.976120400,129.474914,0.2975853363165217,1.0,0.5043739286191304,4.062187463568695,3.696134659060869,204.24834782608696,,,,,,,,,,,0.0,0.8607491293076923,0.0334394994615384,0.0081536684038461,0.0214029988653846,0.028699956576923,0.0009641085961538,0.0017922529230769,0.0148893697863247,0.0,0.325275987542735,0.0104496400641025,1892.0,0.6359663865546219,1234.0,0.4147899159663865,62.0,314.5967741935484,0.4147899159663865,0.2265546218487395,0.3586554621848739,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P03,myhealth,Public,H2,Success,1,2026-02-27 15:26:59.201600400,2026-02-27 15:28:56.921365200,117.719764,0.1389141175332665,1.0,0.3922459718529117,4.118905945281156,4.188414650071541,206.2740020031478,,,,,,,,,,,,0.8375955331717598,0.0229298857007376,0.0152559089251844,0.0431265798524762,0.0398483714857745,0.0026327210326659,0.0015239560379346,0.0418866630250272,0.0,0.2811802364091403,0.0199688149385317,3201.0,0.4580054371154671,1703.0,0.243668622120475,80.0,337.5875,0.243668622120475,0.2150522249248819,0.541279152954643,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P03,myhealth,Public,H3,Failed,0,2026-02-27 15:29:01.489304400,2026-02-27 15:29:36.665986200,35.176681,0.3015918569704198,0.60884851,0.8662940839456107,3.8684480604675575,3.542467927776717,200.8306297709924,,,,,,,,,,,,0.6161989939473683,0.031005538618421,0.0345126421052631,0.0443984842105263,0.0154579706578947,0.0001208730263157,0.0004156958552631,0.0276822956557377,0.0,0.3514098432786885,0.0264422740570175,1923.0,0.9174618320610688,1309.0,0.6245229007633588,50.0,419.04,0.6245229007633588,0.2934160305343511,0.08206106870229,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P03,myhealth,Public,H4,Failed,0,2026-02-27 15:29:39.871587200,2026-02-27 15:31:31.264953400,111.393366,0.4046762503717812,1.0,0.442688146545787,4.247857176004875,3.842182545974403,142.1261618162426,,,,,,,,,,,,0.7601133497849463,0.0628060110291858,0.0160155910291858,0.0182850216282642,0.0320339838709677,0.0048902677112135,0.0092547916897081,0.0422231709892086,0.0,0.1868686439028777,0.0145184681157194,3808.0,0.5802224592412006,1119.0,0.1705012951394179,66.0,265.6515151515151,0.1705012951394179,0.4115495962212402,0.4179491086393417,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P08,myhealth,Public,H1,Success,1,2026-03-26 14:13:49.857742800,2026-03-26 14:16:05.133983600,135.27624,,,,,,,103.46417507472574,120.707565588324,586.5327744249837,,,,,,,,0.0,0.5295273416365462,0.0084806940461847,0.0617079387148594,0.0342725075702811,0.0033767049899598,0.0042559757128514,0.1012790743072289,0.057557263319194,0.0206149925937834,0.0174091901484623,0.0657531735307898,856.0,0.3454398708635997,108.0,0.0435835351089588,10.0,163.3,0.0435835351089588,0.3066989507667473,0.6497175141242938,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P08,myhealth,Public,H2,Success,1,2026-03-26 14:16:08.123964800,2026-03-26 14:16:11.163743800,3.039779,,,,,,,98.8378530456874,102.387713474383,607.6509164354107,102.88990733780756,589.7277479735612,-4.052054292120161,17.923168461849514,,,,0.0,0.7968705755555555,0.0019259496296296,1.2927407407407408e-05,0.0001022585185185,0.00027841,0.0064394566666666,0.0251302925925925,0.0134139014814814,0.0,0.0680625166666666,0.0084151595061728,123.0,0.6721311475409836,0.0,0.0,0.0,,0.0,0.6666666666666666,0.3333333333333333,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P08,myhealth,Public,H3,Success,1,2026-03-26 14:16:14.452724600,2026-03-26 14:18:49.407008600,154.954284,,,,,,,104.27898941683098,213.318149228961,580.6058270233077,103.42792866016552,581.9196648047985,0.8510607566654613,-1.3138377814907471,18.15153114201588,3.2142100457943235,3.61721264124821,0.2369942196531791,0.5599908217849305,0.0672982582735918,0.0300206264374542,0.0258771567593269,0.0052328153401609,0.0217735194879297,0.0887808520117044,0.0308547815022091,0.0391343156696428,0.0200560297054491,0.0482262117361619,4302.0,0.4756218905472636,1320.0,0.1459369817578772,70.0,297.2,0.1459369817578772,0.3356550580431177,0.5184079601990049,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P08,myhealth,Public,H4,Success,1,2026-03-26 14:18:51.815568600,2026-03-26 14:24:15.127027800,323.311459,,,,,,,102.40024657583976,156.701714562624,589.1868554588862,109.45200384111271,563.5624564471422,-7.051757265272968,25.624399011744003,18.21859508730509,3.014047385133689,3.4858864659089,0.608540925266904,0.500942677311375,0.0513336971160474,0.0871931600919188,0.0289010890118728,0.0049840877135197,0.0068226481539639,0.1071039448142474,0.0631793714836678,0.0313402267904723,0.024044263931523,0.0743993979726796,14340.0,0.7542207962972702,7624.0,0.4009887971387997,347.0,348.9654178674352,0.4009887971387997,0.3606479776994687,0.2383632251617314,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P09,myhealth,Public,H1,Success,1,2026-03-27 08:54:51.647708600,2026-03-27 08:56:14.258513600,82.610805,,,,,,,,,,,,,,,,,,0.5022307347596899,0.0392374444186046,0.0753565353488372,0.1045398714573643,0.0861951745891472,0.029573814496124,0.0357071375813953,0.03970015792,0.0017491850751252,0.0750389346879999,0.0718678481291989,127.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P09,myhealth,Public,H2,Success,1,2026-03-27 08:56:17.663752600,2026-03-27 08:56:52.031739800,34.367987,,,,,,,,,,,,,,,,,,0.4738013818090452,0.2336885458291457,0.0355710396482412,0.0235738520603015,0.0854972695477386,0.0100512292462311,0.0093132606532663,0.0448185476719576,0.0,0.1419080069841269,0.022819384120603,952.0,0.4712871287128712,278.0,0.1376237623762376,19.0,226.8421052631579,0.1376237623762376,0.3311881188118812,0.5311881188118812,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P09,myhealth,Public,H3,Success,1,2026-03-27 08:57:07.182082600,2026-03-27 09:00:09.381391800,182.199309,,,,,,,,,,,,,,,,,,0.5445072728571428,0.1069524529733424,0.0389885146889952,0.0322965117634996,0.0688430095557074,0.0280399277101845,0.0372056305126452,0.0459021138434414,0.0025070849853587,0.0952445779055007,0.0361635523217133,4629.0,0.4313268729034663,1937.0,0.1804882594111069,127.0,237.1811023622047,0.1804882594111069,0.2528885575847931,0.5666231830040999,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P09,myhealth,Public,H4,Success,1,2026-03-27 09:00:16.922710600,2026-03-27 09:03:22.243569600,185.320859,,,,,,,,,,,,,,,,,,0.5453374785868103,0.0275146663122476,0.0767597999259757,0.0867197088088829,0.044177363088829,0.0336382212516823,0.0169010861978465,0.0407317237560975,1.4663117066290551e-06,0.1316122938536585,0.0601268649775684,6018.0,0.5517051705170517,2632.0,0.2412907957462413,164.0,250.40243902439025,0.2412907957462413,0.3120645397873121,0.4466446644664466,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P10,myhealth,Public,H1,Success,1,2026-03-27 13:06:23.891354800,2026-03-27 13:07:22.480234600,58.588879,,,,,,,,,,,,,,,,,,0.8407595288586956,0.0021868640760869,0.0052852991576086,0.0215434438586956,0.026364529673913,0.0263070516847826,0.0025084654891304,0.0056860368047337,0.0367198605900621,0.0442993996745562,0.0097790695018115,,,,,,,,,,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P10,myhealth,Public,H2,Success,1,2026-03-27 13:07:27.181095600,2026-03-27 13:07:34.871975600,7.69088,,,,,,,,,,,,,,,,,,0.8502070572972973,0.0471028351351351,0.0267213513513513,0.0022786472972972,0.0098160991891891,0.0207943686486486,0.0034853375675675,0.0003989629629629,0.0,0.1269461881481481,0.0108284454054054,,,,,,,,,,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P10,myhealth,Public,H3,Success,1,2026-03-27 13:07:40.287155600,2026-03-27 13:08:11.248860600,30.961705,,,,,,,,,,,,,,,,,,0.8657316172222224,0.0159294902564102,0.0202123791880341,0.0257211626495726,0.0075897238461538,0.0180006325641025,0.0011002315384615,0.0,0.0153239815165876,0.0706926758878504,0.0156779244586894,,,,,,,,,,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P10,myhealth,Public,H4,Success,1,2026-03-27 13:08:47.149994600,2026-03-27 13:12:03.218115600,196.068121,0.4965299375513196,1.0,0.5413259304683458,3.904346294275488,3.3487851115180267,196.64826634466104,,,,,,,,,,,,0.7847517994776588,0.0118850431088735,0.0089829311453744,0.00954001,0.0481279767841409,0.0495564612271869,0.0013358791567023,0.0063416630412034,0.0268456447131681,0.0950932597383911,0.0066196067673589,8189.0,0.7063136104881835,3948.0,0.3405209591167845,198.0,315.14646464646466,0.3405209591167845,0.3663101604278075,0.2931688804554079,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P11,myhealth,Public,H1,Success,1,2026-03-27 16:43:34.940716000,2026-03-27 16:45:43.850622000,128.909906,0.8550566624405849,1.0,0.0,3.955281498190128,2.614024663171846,207.0292504570384,,,,,,,,,,,,0.69750499417517,0.0021652494812925,0.0917215480017006,0.0483844411479591,0.0497105726615646,0.0032494797448979,0.010679008835034,0.0495713312244898,0.0,0.1404700233418367,0.0502616659948979,989.0,0.9040219378427788,631.0,0.576782449725777,42.0,233.2142857142857,0.576782449725777,0.3272394881170018,0.0959780621572212,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P11,myhealth,Public,H2,Success,1,2026-03-27 16:45:47.189422200,2026-03-27 16:46:15.544366200,28.354944,0.9668518458018868,1.0,0.0,3.950223071751179,2.8049313956957547,206.72523584905665,,,,,,,,,,,,0.7043050999609375,0.0368490748046875,0.079331620390625,0.0127925832421875,0.026357930703125,0.0089827326171875,0.106850880625,0.0911146608984375,0.0,0.100682321015625,0.0663250280859375,1539.0,0.9074292452830188,826.0,0.4870283018867924,51.0,252.80392156862743,0.4870283018867924,0.4204009433962264,0.0925707547169811,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P11,myhealth,Public,H3,Success,1,2026-03-27 16:46:23.650547000,2026-03-27 16:48:36.004900000,132.354353,0.5104806000645815,1.0,0.4692419337381284,4.03231779804736,3.470700700122832,203.74952513612763,,,,,,,,,,,,0.6722411500843882,0.1798701333248945,0.0121296196286919,0.013322721578059,0.0403679236540084,0.0050551713670886,0.0083619375274261,0.0572682335999999,9.244978902953586e-07,0.1143994241021276,0.0112714262447257,5561.0,0.7041914651133342,3858.0,0.4885399518804609,183.0,334.0601092896175,0.4885399518804609,0.2152716221349879,0.2961884259845511,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P11,myhealth,Public,H4,Success,1,2026-03-27 16:48:40.772202000,2026-03-27 16:51:20.392221000,159.620019,0.2967977828889819,1.0,0.7884597536810715,3.9879216262038297,3.682914231267134,198.05786334623835,,,,,,,,,,,,0.734781141457249,0.0455630794200743,0.0205071319256505,0.0513928787583643,0.0749014010408922,0.0068373727360594,0.022610053063197,0.0522991110326499,0.0012421389453425,0.1653520791268033,0.0315033545824039,8283.0,0.8666038920276209,5921.0,0.6194810629838878,230.0,411.6913043478261,0.6194810629838878,0.247122829043733,0.1333961079723791,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P12,myhealth,Public,H1,Success,1,2026-03-28 13:02:32.905068200,2026-03-28 13:03:55.080753400,82.175685,,,,,,,,,,,,,,,,,,0.8074270038461538,0.0054429661224489,0.003034737755102,0.0435762751177394,0.0261451175039246,0.0062405507064364,0.0042926260753532,0.0103898135885167,0.029866437660626,0.0019653319138755,0.0169678796493982,,,,,,,,,,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P12,myhealth,Public,H2,Success,1,2026-03-28 13:03:57.273413200,2026-03-28 13:04:03.901093200,6.62768,,,,,,,,,,,,,,,,,,0.8845370361290322,0.0048196422580645,0.003858354516129,0.0031266683870967,0.0062646329032258,0.0104854812903225,5.795129032258065e-05,0.0165462382352941,0.0,0.1038589005882352,0.0023476580645161,,,,,,,,,,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P12,myhealth,Public,H3,Success,1,2026-03-28 13:04:06.824673200,2026-03-28 13:06:29.701907200,142.877234,0.5462908397261016,1.0,0.2920841109572881,3.67032773411661,3.0200412409545763,203.70861016949152,,,,,,,,,,,,0.90735398018684,0.0098279032818846,0.0059281245735174,0.0025810753127538,0.0240869377904143,0.0211759154427294,0.0016227469618196,0.0162960266638725,0.0086767484602649,0.0100648681223805,0.0033773156160303,5546.0,0.7523060227889311,1981.0,0.2687194791101465,90.0,349.76666666666665,0.2687194791101465,0.4848073792729245,0.2464731416169289,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P12,myhealth,Public,H4,Success,1,2026-03-28 13:06:35.515867200,2026-03-28 13:09:00.653062400,145.137195,0.229979580325377,0.6847226,0.682622457926612,3.611929445684598,3.37720413487828,198.37833986462417,,,,,,,,,,,,0.8251526632740213,0.0202122474614472,0.0010765346975088,0.0236990805575326,0.0349795359430605,0.0033198720166073,0.0062741771886121,0.0049040382345523,0.0206021084203296,0.0190734549306431,0.0103499308145512,6924.0,0.8222301389383684,2127.0,0.252582828642679,110.0,305.26363636363635,0.252582828642679,0.5767723548272177,0.1706448165301033,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P13,myhealth,Public,H1,Success,1,2026-03-28 14:24:00.371977800,2026-03-28 14:25:14.493939800,74.121962,,,,,,,,,,,,,,,,,,0.7481365554957984,0.019695198302521,0.0507387098655462,0.0243972403865546,0.0012779285042016,0.0009852025714285,0.01118706702521,0.0148453611805555,0.1979474587569573,0.0,0.0287743390924369,,,,,,,,,,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P13,myhealth,Public,H2,Success,1,2026-03-28 14:25:18.912520800,2026-03-28 14:25:22.317702800,3.405182,,,,,,,,,,,,,,,,,,0.7038850961538462,0.0005674615384615,0.0373868988461538,0.0791427819230769,0.0032019157692307,0.0011635334615384,0.0309823649999999,0.0056211223076923,0.10027817,0.0,0.0491706819230769,,,,,,,,,,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P13,myhealth,Public,H3,Success,1,2026-03-28 14:25:24.676502800,2026-03-28 14:26:03.922828600,39.246325,0.4795529414814815,1.0,0.0070922627492877,3.312976965726496,2.306997624558404,206.5185185185185,84.25164276999296,94.8063656363959,718.7277740295958,,,,,4.21104020517437,3.5101572438475914,7.16513738533807,1.0,0.7214294285416668,0.0033402300595238,0.0648184476488095,0.0655093998214285,0.0042801061011904,0.0021276846428571,0.010467884970238,0.0090796865299684,0.0686887104629629,0.0,0.046931910813492,527.0,0.7550143266475645,322.0,0.4613180515759312,22.0,226.95454545454547,0.4613180515759312,0.2936962750716332,0.2449856733524355,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P13,myhealth,Public,H4,Success,1,2026-03-28 14:26:09.819768600,2026-03-28 14:29:17.288111600,187.468343,0.3568884100149184,1.0,0.4580486779160839,3.443020081415384,3.0400429412149186,202.2604195804196,75.56984305981773,151.414147512966,805.5106555601296,80.55808025104984,751.8384365270492,-4.988237191232116,53.67221903308041,3.707061175594568,10.11928730857432,11.7632190303364,1.0,0.6900076138568298,0.015563047100073,0.0631222831775018,0.0291382655295836,0.0061048762308254,0.002706983265157,0.0239098770562454,0.0159127787217459,0.1285743220367412,0.0017402449805144,0.0387234752544436,8234.0,0.7677389277389277,3550.0,0.331002331002331,189.0,295.8888888888889,0.331002331002331,0.4366433566433566,0.2323543123543123,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P14,myhealth,Public,H1,Success,1,2026-04-06 10:26:46.403052400,2026-04-06 10:28:16.301179200,89.898126,0.3526221148194131,1.0,0.0718034096012039,3.1775289714240027,2.8082640928611737,210.9484574868322,,,,,,,,,,,,0.3800054888063338,0.0006659477101096,0.0104393650426309,0.2043278321924482,0.0070832085992691,0.0030941460657734,0.0574997822655298,0.2853073626552984,0.0,0.0005226591352009,0.0907556598335363,3150.0,0.59255079006772,2126.0,0.3999247554552295,91.0,372.05494505494505,0.3999247554552295,0.1933784800601956,0.4066967644845748,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P14,myhealth,Public,H2,Success,1,2026-04-06 10:28:20.030900200,2026-04-06 10:28:41.788217400,21.757317,0.1710251210904872,0.4963943,0.6665121666589328,3.0089524096674403,2.8525660467749416,224.31631863882444,,,,,,,,,,,,0.4382567012562813,0.0007887213065326,0.0066702201507537,0.0532177611055276,0.0010797008040201,0.0016072359798994,0.1077633528643216,0.2334546853266332,0.0,7.437185929648242e-08,0.055883778040201,1046.0,0.8089713843774169,654.0,0.505800464037123,25.0,418.64,0.505800464037123,0.3023975251353442,0.1918020108275328,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P14,myhealth,Public,H3,Failed,0,2026-04-06 10:29:26.693196200,2026-04-06 10:33:56.198444200,269.505248,0.2159628985527795,0.70081159,0.6597146742692067,3.0785056475796377,2.859557935868832,194.3359150530918,,,,,,,,,,,,0.3976942012986481,0.0025256216673494,0.0174587591396968,0.1803944828349037,0.0016977969930356,0.0007273688938959,0.045033717193773,0.2914551820526532,0.0,0.00096360650761,0.0809623197227912,11925.0,0.7448469706433479,7936.0,0.4956901936289818,364.0,346.18956043956047,0.4956901936289818,0.2492192379762648,0.2550905683947533,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P14,myhealth,Public,H4,Success,1,2026-04-06 10:34:19.340364200,2026-04-06 10:37:00.379743400,161.039379,0.2462249071760901,0.89001999,0.6883557673409139,3.1261154251408305,2.864747536442729,207.94971833924475,,,,,,,,,,,,0.3667738683928571,0.0002323894230769,0.0328298665521978,0.2506606135302198,0.0016731975412087,0.0005382381662087,0.0273107449450549,0.3058648683471646,0.0,0.0009042988658367,0.1036004083424908,7461.0,0.7783225537241811,4692.0,0.4894638013770081,252.0,293.1904761904762,0.4894638013770081,0.2884414771541831,0.2220947214688086,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\myhealth\analysis_output\myhealth_master_dataset.csv
P06,telecoms,Private,T1,Success,1,2026-03-16 16:29:40.144522000,2026-03-16 16:30:00.231644200,20.087122,,,,,,,,,,,,,,,,,,0.5245508612727273,0.0028475056363636,0.0327265538181818,0.1663141478181818,0.0105160074545454,0.0086501352727272,0.001444077090909,0.0296196281818181,0.0130972625806451,0.0036481818181818,0.0668282595757575,,,,,,,,,,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\telecoms\analysis_output\telecoms_master_dataset.csv
P06,telecoms,Private,T2,Success,1,2026-03-16 16:30:42.387190200,2026-03-16 16:31:13.191396000,30.804205,,,,,,,,,,,,,,,,,,0.7038682190721649,0.0009647840206185,0.0275467858762886,0.0296568506185567,0.0313743950515463,0.0080333875257731,0.0009252615463917,0.0017016721333333,0.010520849074074,0.0022765157333333,0.019376299347079,,,,,,,,,,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\telecoms\analysis_output\telecoms_master_dataset.csv
P06,telecoms,Private,T3,Failed,0,2026-03-16 16:31:37.250885000,2026-03-16 16:35:06.196387000,208.945502,0.3692971630557355,0.87767511,0.3390383813488334,3.42697975014906,3.028901187845107,212.76433895009723,79.91253251556715,124.448234426121,759.1725178257471,76.32681356214924,791.6713470712324,3.58571895341791,-32.49882924548524,4.557702345812436,0.97878408652422,1.9776345461396,0.944186046511628,0.5721605186771653,0.0035100253543307,0.0731105059921259,0.154115680543307,0.0205811285905511,0.0066307518188976,0.0010609212598425,0.0200450915125324,0.0074072984692028,0.0327336933707865,0.0760957025984252,5838.0,0.4729423201555411,3339.0,0.2704957874270901,158.0,335.03164556962025,0.2704957874270901,0.2022034996759559,0.527300712896954,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\telecoms\analysis_output\telecoms_master_dataset.csv
P08,telecoms,Private,T1,Success,1,2026-03-26 15:01:01.902546000,2026-03-26 15:01:10.939025800,9.036479,,,,,,,,,,,,,,,,,,0.336686856231884,0.0025787850724637,0.4587900197101449,2.9420289855072465e-08,0.020766444057971,0.0010915928985507,0.0096064060869565,0.0587714527536231,0.0,0.1319223278260869,0.1561321517391304,444.0,0.8176795580110497,68.0,0.1252302025782689,5.0,209.8,0.1252302025782689,0.714548802946593,0.1602209944751381,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\telecoms\analysis_output\telecoms_master_dataset.csv
P08,telecoms,Private,T3,Success,1,2026-03-26 15:02:31.573480800,2026-03-26 15:03:37.422225000,65.848744,,,,,,,,,,,,,,,,,,0.4166785353549695,0.0056655171196754,0.0731720004462474,0.0998093753752535,0.002252156592292,0.0079195567342799,0.1335816790872211,0.0971922069977925,0.0047458392688679,0.0148210161589403,0.102187684969574,2307.0,0.5930591259640103,896.0,0.2303341902313624,49.0,287.7959183673469,0.2303341902313624,0.3701799485861182,0.3994858611825193,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\telecoms\analysis_output\telecoms_master_dataset.csv
